persona,group_key,procedure_code,procedure_title,workflow_family,support_level,raw_data_available,in_full_data,in_workflow_dataset,official_membership,expanded_membership,membership_source,field,source_url,notes
citizen,co_con_nho,2.001023,"Liên thông các thủ tục hành chính về đăng ký khai sinh, cấp Thẻ bảo hiểm y tế cho trẻ em dưới 6 tuổi",birth_registration,workflow_ready,true,true,true,true,true,official+expanded,Hộ tịch,https://vpcp.dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=2.001023,
citizen,co_con_nho,2.000986,"Liên thông thủ tục hành chính về đăng ký khai sinh, đăng ký thường trú, cấp thẻ bảo hiểm y tế cho trẻ em dưới 6 tuổi",birth_registration,workflow_ready,true,true,true,true,true,official+expanded,Hộ tịch,https://vpcp.dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=2.000986,
citizen,co_con_nho,1.001193,Thủ tục đăng ký khai sinh,birth_registration,workflow_ready,true,true,true,true,true,official+expanded,Hộ tịch,https://vpcp.dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.001193,
citizen,co_con_nho,2.000528,Thủ tục đăng ký khai sinh có yếu tố nước ngoài,birth_registration,workflow_ready,true,true,true,true,true,official+expanded,Hộ tịch,https://vpcp.dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=2.000528,
citizen,co_con_nho,1.000110,Thủ tục đăng ký khai sinh có yếu tố nước ngoài tại khu vực biên giới,birth_registration,workflow_ready,true,true,true,true,true,official+expanded,Hộ tịch,https://vpcp.dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.000110,
citizen,co_con_nho,1.000689,"Thủ tục đăng ký khai sinh kết hợp đăng ký nhận cha, mẹ, con",birth_registration,workflow_ready,true,true,true,true,true,official+expanded,Hộ tịch,https://vpcp.dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.000689,
citizen,co_con_nho,1.001695,"Thủ tục đăng ký khai sinh kết hợp đăng ký nhận cha, mẹ, con có yếu tố nước ngoài",birth_registration,workflow_ready,true,true,true,true,true,official+expanded,Hộ tịch,https://vpcp.dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.001695,
citizen,cu_tru_giay_to,3.000404,"Chấp thuận doanh nghiệp kinh doanh dịch vụ lữ hành quốc tế của Việt Nam tổ chức cho người nước ngoài đưa xe cơ giới nước ngoài vào Việt Nam du lịch được thay đổi lộ trình, tuyến đường di chuyển, thời gian phương tiện xuất cảnh chậm so với văn bản chấp thuận hoặc quá thời gian lưu trú tối đa tại Việt Nam",,raw_only,true,true,false,false,true,expanded,"Bảo đảm trật tự, an toàn giao thông đường bộ",https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf7-cd0c-723d-9c89-ecda99b7921c,title:luu tru
citizen,cu_tru_giay_to,3.000405,"Chấp thuận tổ chức, cá nhân đưa xe ô tô có tay lái bên phải vào tham gia giao thông tại Việt Nam không phải mục đích du lịch được thay đổi lộ trình, tuyến đường di chuyển, thời gian phương tiện xuất cảnh chậm so với văn bản chấp thuận hoặc quá thời gian lưu trú tối đa tại Việt Nam",,raw_only,true,true,false,false,true,expanded,"Bảo đảm trật tự, an toàn giao thông đường bộ",https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf7-cd0c-71f5-911f-b47d59b72cc7,title:luu tru
citizen,cu_tru_giay_to,1.013930,Công nhận tài liệu lưu trữ có giá trị đặc biệt,,raw_only,true,true,false,false,true,expanded,Văn thư và Lưu trữ nhà nước,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfb-2326-7489-a3da-740ff830f410,title:luu tru
citizen,cu_tru_giay_to,1.013937,Công nhận tài liệu lưu trữ có giá trị đặc biệt.,,raw_only,true,true,false,false,true,expanded,Văn thư và Lưu trữ nhà nước,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfb-2325-700f-b8e3-a9b1178da7dc,title:luu tru
citizen,cu_tru_giay_to,3.000333,"Cấp Phiếu Lý lịch tư pháp cho công dân Việt Nam, người nước ngoài đang cư trú tại Việt Nam, người Việt Nam đang cư trú ở nước ngoài",,raw_only,true,true,false,false,true,expanded,Lý lịch tư pháp,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf7-bd79-75fb-a4c6-ba1bf85d20ad,title:cu tru
citizen,cu_tru_giay_to,3.000331,"Cấp Phiếu Lý lịch tư pháp theo yêu cầu của cơ quan nhà nước, tổ chức chính trị, tổ chức chính trị - xã hội (đối tượng là công dân Việt Nam không xác định được nơi thường trú hoặc nơi tạm trú, người nước ngoài đã cư trú tại Việt Nam)",,raw_only,true,true,false,false,true,expanded,Lý lịch tư pháp,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf7-bd61-75c7-8c55-3ba0e1135463,title:thuong tru
citizen,cu_tru_giay_to,3.000334,"Cấp Phiếu Lý lịch tư pháp theo yêu cầu của cơ quan nhà nước, tổ chức chính trị, tổ chức chính trị - xã hội (đối tượng là công dân Việt Nam, người nước ngoài đang cư trú ở Việt Nam)",,raw_only,true,true,false,false,true,expanded,Lý lịch tư pháp,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf7-bd69-747e-b5b1-5b81f06406f6,title:cu tru
citizen,cu_tru_giay_to,3.000330,Cấp Phiếu lý lịch tư pháp cho công dân Việt Nam mà không xác định được nơi thường trú hoặc nơi tạm trú; người nước ngoài đã cư trú tại Việt Nam,,raw_only,true,true,false,false,true,expanded,Lý lịch tư pháp,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf7-bd6e-77de-83d1-c3c4f8bdb14e,title:thuong tru
citizen,cu_tru_giay_to,3.000332,"Cấp Phiếu lý lịch tư pháp theo yêu cầu của cơ quan tiến hành tố tụng (đối tượng là công dân Việt Nam không xác định được nơi thường trú hoặc nơi tạm trú, người nước ngoài đã cư trú tại Việt Nam)",,raw_only,true,true,false,false,true,expanded,Lý lịch tư pháp,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf7-bd72-72af-ac7d-f47e6bd3ae36,title:thuong tru
citizen,cu_tru_giay_to,3.000335,"Cấp Phiếu lý lịch tư pháp theo yêu cầu của cơ quan tiến hành tố tụng (đối tượng là công dân Việt Nam, người nước ngoài đang cư trú tại Việt Nam)",,raw_only,true,true,false,false,true,expanded,Lý lịch tư pháp,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf7-bd78-77e0-a566-6985880485e8,title:cu tru
citizen,cu_tru_giay_to,2.000332,Cấp giấy phép xuất nhập cảnh cho người không quốc tịch cư trú tại Việt Nam,,raw_only,true,true,false,false,true,expanded,Quản lý xuất nhập cảnh,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf7-a618-76ea-ad76-8c89a6b086d0,title:cu tru
citizen,cu_tru_giay_to,1.001226,"Cấp giấy phép đến các tỉnh, thành phố của Việt Nam cho công dân Lào nhập cảnh bằng Giấy thông hành biên giới tại Công an cấp tỉnh",,raw_only,true,true,false,false,true,expanded,Quản lý xuất nhập cảnh,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf7-5f64-749f-b550-79b243ce8fb3,title:giay thong hanh
citizen,cu_tru_giay_to,1.001280,Cấp giấy thông hành biên giới Việt Nam – Lào cho công dân Việt Nam có hộ khẩu thường trú ở tỉnh có chung đường biên giới với Lào (thực hiện tại cấp tỉnh),,raw_only,true,true,false,false,true,expanded,Quản lý xuất nhập cảnh,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf7-5f6c-703e-850d-2ef0edc2f37c,title:thuong tru
citizen,cu_tru_giay_to,1.012680,Cấp giấy thông hành biên giới Việt Nam – Lào cho công dân Việt Nam có hộ khẩu thường trú ở tỉnh có chung đường biên giới với Lào (thực hiện tại cấp xã),,raw_only,true,true,false,false,true,expanded,Quản lý xuất nhập cảnh,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf7-8eb8-7659-bd95-c6fe28210b60,title:thuong tru
citizen,cu_tru_giay_to,1.001258,"Cấp giấy thông hành biên giới Việt Nam – Lào cho công dân Việt Nam làm việc trong các cơ quan, tổ chức, doanh nghiệp có trụ sở tại tỉnh có chung đường biên giới với Lào",,raw_only,true,true,false,false,true,expanded,Quản lý xuất nhập cảnh,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf7-5f68-75eb-b0c1-df13de15452b,title:giay thong hanh
citizen,cu_tru_giay_to,1.001200,"Cấp giấy thông hành biên giới cho cán bộ, công chức, viên chức, công nhân sang Campuchia tại Công an cấp tỉnh biên giới tiếp giáp với Campuchia",,raw_only,true,true,false,false,true,expanded,Quản lý xuất nhập cảnh,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf7-5f66-7658-b87a-e989fe923e7a,title:giay thong hanh
citizen,cu_tru_giay_to,1.003494,"Cấp giấy thông hành nhập, xuất cảnh cho công dân Việt Nam sang du lịch các tỉnh, thành phố biên giới Trung Quốc tiếp giáp với Việt Nam tại Công an cấp tỉnh",,raw_only,true,true,false,false,true,expanded,Quản lý xuất nhập cảnh,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf7-6f53-735d-9ffc-1981c4e2862a,title:giay thong hanh
citizen,cu_tru_giay_to,1.014364,"Cấp giấy thông hành xuất, nhập cảnh vùng biên giới Việt Nam – Trung Quốc cho cán bộ, công chức làm việc tại các cơ quan nhà nước có trụ sở đóng tại đơn vị hành chính cấp xã thuộc tỉnh của Việt Nam tiếp giáp đường biên giới Việt Nam - Trung Quốc",,raw_only,true,true,false,false,true,expanded,Quản lý xuất nhập cảnh,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf7-9e52-71ba-aa19-8a4c286a4cc1,title:giay thong hanh
citizen,cu_tru_giay_to,1.003133,"Cấp giấy thông hành xuất, nhập cảnh vùng biên giới Việt Nam – Trung Quốc cho công dân Việt Nam thường trú tại đơn vị hành chính cấp xã tiếp giáp đường biên giới Việt Nam – Trung Quốc",,raw_only,true,true,false,false,true,expanded,Quản lý xuất nhập cảnh,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d9a33-a8b3-7170-a1c2-d6d4a710d173,title:thuong tru
citizen,cu_tru_giay_to,2.002349,Cấp giấy xác nhận công dân Việt Nam thường trú ở khu vực biên giới đủ điều kiện nhận trẻ em của nước láng giềng cư trú ở khu vực biên giới làm con nuôi,,raw_only,true,true,false,false,true,expanded,Nuôi con nuôi,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfd-a586-71fe-8c10-8691b48be9b9,title:thuong tru
citizen,cu_tru_giay_to,1.014068,Cấp lại giấy chứng nhận căn cước,,raw_only,true,true,false,false,true,expanded,"Cấp, quản lý căn cước",https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf7-9e14-75fa-82e9-ae8a6d3149cb,title:can cuoc
citizen,cu_tru_giay_to,1.002359,Cấp lại giấy phép xuất nhập cảnh cho người không quốc tịch cư trú tại Việt Nam,,raw_only,true,true,false,false,true,expanded,Quản lý xuất nhập cảnh,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf7-673f-774d-b510-c7f30a19d5b9,title:cu tru
citizen,cu_tru_giay_to,2.000281,Cấp lại giấy phép xuất nhập cảnh cho người không quốc tịch cư trú tại Việt Nam,,raw_only,true,true,false,false,true,expanded,Quản lý xuất nhập cảnh,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf7-a602-70fc-bf01-328f05158674,title:cu tru
citizen,cu_tru_giay_to,1.014901,"Cấp lại tem “AB” trong trường hợp hộ chiếu bị mất, hư hỏng ở trong nước",,raw_only,true,true,false,false,true,expanded,Quản lý xuất nhập cảnh,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf7-a5e1-757f-be9c-baf10800c18f,title:ho chieu
citizen,cu_tru_giay_to,1.014905,"Cấp lại tem “AB” trong trường hợp hộ chiếu bị mất, hư hỏng ở trong nước (thực hiện ở cấp tỉnh)",,raw_only,true,true,false,false,true,expanded,Quản lý xuất nhập cảnh,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf7-a5e0-7032-a10c-9e12d7114e95,title:ho chieu
citizen,cu_tru_giay_to,1.014064,Cấp lại thẻ căn cước,,raw_only,true,true,false,false,true,expanded,"Cấp, quản lý căn cước",https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf7-9e0b-7681-bd68-83f1e84c1cc7,title:can cuoc
citizen,cu_tru_giay_to,2.000460,Cấp lại thẻ thường trú cho người nước ngoài tại Việt Nam tại Công an cấp tỉnh,,raw_only,true,true,false,false,true,expanded,Quản lý xuất nhập cảnh,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf7-a62f-73fe-9a19-383dedcf7012,title:thuong tru
citizen,cu_tru_giay_to,1.000929,Cấp phép hoạt động báo chí tại Việt Nam cho phóng viên nước ngoài không thường trú,,raw_only,true,true,false,false,true,expanded,Báo chí,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf9-e9f2-74b5-ba86-2a433ccf371c,title:thuong tru
citizen,cu_tru_giay_to,1.001037,Cấp phép làm cộng tác viên của Văn phòng thường trú báo chí nước ngoài tại Việt Nam,,raw_only,true,true,false,false,true,expanded,Báo chí,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf9-e9f0-73cd-b899-4af8332a9a75,title:thuong tru
citizen,cu_tru_giay_to,1.001100,Cấp phép làm trợ lý báo chí của Văn phòng thường trú báo chí nước ngoài tại Việt Nam,,raw_only,true,true,false,false,true,expanded,Báo chí,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf9-e9f5-70e9-be8e-6e674580de71,title:thuong tru
citizen,cu_tru_giay_to,1.014062,Cấp thẻ căn cước cho người dưới 14 tuổi,,raw_only,true,true,false,false,true,expanded,"Cấp, quản lý căn cước",https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf7-9e16-74eb-bb7b-a492aadf15a0,title:can cuoc
citizen,cu_tru_giay_to,1.012543,Cấp thẻ căn cước cho người dưới 14 tuổi (thực hiện tại cấp trung ương),,raw_only,true,true,false,false,true,expanded,"Cấp, quản lý căn cước",https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf7-8e68-713f-927f-1b1bf0f5c94f,title:can cuoc
citizen,cu_tru_giay_to,1.012549,Cấp thẻ căn cước cho người dưới 14 tuổi (thực hiện tại cấp tỉnh),,raw_only,true,true,false,false,true,expanded,"Cấp, quản lý căn cước",https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf7-8e5f-708b-b620-04c5d6e2e5be,title:can cuoc
citizen,cu_tru_giay_to,1.014061,Cấp thẻ căn cước cho người từ đủ 14 tuổi trở lên,,raw_only,true,true,false,false,true,expanded,"Cấp, quản lý căn cước",https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf7-9e11-77ef-bf03-ae190acb0be3,title:can cuoc
citizen,cu_tru_giay_to,1.115403,"Cấp thẻ thường trú cho người nước ngoài là nhà đầu tư quan trọng, chuyên gia, nhà khoa học, người có tài năng đặc biệt, nhà quản lý cấp cao làm việc lâu dài tại cơ quan, tổ chức có trụ sở tại Trung tâm tài chính quốc tế",,raw_only,true,true,false,false,true,expanded,Quản lý xuất nhập cảnh,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019f16e1-ca85-763c-b581-992d98797432,title:thuong tru
citizen,cu_tru_giay_to,1.115404,"Cấp thẻ thường trú cho người nước ngoài là nhà đầu tư quan trọng, chuyên gia, nhà khoa học, người có tài năng đặc biệt, nhà quản lý cấp cao làm việc lâu dài tại cơ quan, tổ chức có trụ sở tại Trung tâm tài chính quốc tế tại Việt Nam",,raw_only,true,true,false,false,true,expanded,Quản lý xuất nhập cảnh,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019f17c3-320b-77c5-8d87-6323474547c1,title:thuong tru
citizen,cu_tru_giay_to,1.003290,Cấp thẻ thường trú cho người nước ngoài tại Việt Nam (thực hiện tại cấp Trung ương),,raw_only,true,true,false,false,true,expanded,Quản lý xuất nhập cảnh,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf7-6f17-753e-969a-71e5e67e2dbb,title:thuong tru
citizen,cu_tru_giay_to,1.001010,Cấp thẻ thường trú cho người nước ngoài tại Việt Nam (thực hiện tại cấp tinh),,raw_only,true,true,false,false,true,expanded,Quản lý xuất nhập cảnh,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf7-57ce-729c-9ce2-c21c84a1d816,title:thuong tru
citizen,cu_tru_giay_to,1.003358,"Cấp thẻ tạm trú cho người nước ngoài tại Cục Quản lý xuất nhập cảnh, Bộ Công an",,raw_only,true,true,false,false,true,expanded,Quản lý xuất nhập cảnh,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf7-6f34-76df-9bd6-78fe90462e4b,title:tam tru
citizen,cu_tru_giay_to,1.003460,Cấp thẻ tạm trú cho người nước ngoài tại Việt Nam tại Công an cấp tỉnh,,raw_only,true,true,false,false,true,expanded,Quản lý xuất nhập cảnh,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf7-6f41-722b-876f-5f62759452d4,title:tam tru
citizen,cu_tru_giay_to,3.000228,"Cấp tài khoản định danh điện tử mức độ 02, căn cước điện tử cho công dân Việt Nam (cấp xã)",,raw_only,true,true,false,false,true,expanded,Định danh và xác thực điện tử,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf7-b5a6-76fd-a4b1-49c93d86d9d6,title:can cuoc
citizen,cu_tru_giay_to,1.014067,Cấp đổi giấy chứng nhận căn cước,,raw_only,true,true,false,false,true,expanded,"Cấp, quản lý căn cước",https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf7-9e0c-71f6-a76a-8f99b1cfea5a,title:can cuoc
citizen,cu_tru_giay_to,1.014063,Cấp đổi thẻ căn cước,,raw_only,true,true,false,false,true,expanded,"Cấp, quản lý căn cước",https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf7-9e0f-730b-9510-60349ebab5b2,title:can cuoc
